trip_id,stop_id,arrival_time,departure_time,timepoint,stop_sequence,departure_buffer
SB_memorial_day_2026_1940,WL,19:43:00,19:43:00,0,2,0
SB_memorial_day_2026_1950,SC,19:50:00,19:50:00,0,1,0
SB_memorial_day_2026_1950,WL,19:53:00,19:53:00,0,2,0
SB_memorial_day_2026_2000,SC,20:00:00,20:00:00,0,1,0
SB_memorial_day_2026_2000,WL,20:03:00,20:03:00,0,2,0
SB_memorial_day_2026_2010,SC,20:10:00,20:10:00,0,1,0
SB_memorial_day_2026_2010,WL,20:13:00,20:13:00,0,2,0
SB_memorial_day_2026_2020,SC,20:20:00,20:20:00,0,1,0
SB_memorial_day_2026_2020,WL,20:23:00,20:23:00,0,2,0
SB_memorial_day_2026_2030,SC,20:30:00,20:30:00,0,1,0
SB_memorial_day_2026_2030,WL,20:33:00,20:33:00,0,2,0
SB_memorial_day_2026_2040,SC,20:40:00,20:40:00,0,1,0
SB_memorial_day_2026_2040,WL,20:43:00,20:43:00,0,2,0
SB_memorial_day_2026_2050,SC,20:50:00,20:50:00,0,1,0
SB_memorial_day_2026_2050,WL,20:53:00,20:53:00,0,2,0
SB_memorial_day_2026_2100,SC,21:00:00,21:00:00,0,1,0
SB_memorial_day_2026_2100,WL,21:03:00,21:03:00,0,2,0
SB_memorial_day_2026_2110,SC,21:10:00,21:10:00,0,1,0
SB_memorial_day_2026_2110,WL,21:13:00,21:13:00,0,2,0
SB_memorial_day_2026_2120,SC,21:20:00,21:20:00,0,1,0
SB_memorial_day_2026_2120,WL,21:23:00,21:23:00,0,2,0
SB_memorial_day_2026_2130,SC,21:30:00,21:30:00,0,1,0
SB_memorial_day_2026_2130,WL,21:33:00,21:33:00,0,2,0
SB_memorial_day_2026_2140,SC,21:40:00,21:40:00,0,1,0
SB_memorial_day_2026_2140,WL,21:43:00,21:43:00,0,2,0
SB_memorial_day_2026_2150,SC,21:50:00,21:50:00,0,1,0
SB_memorial_day_2026_2150,WL,21:53:00,21:53:00,0,2,0
SB_memorial_day_2026_2200,SC,22:00:00,22:00:00,0,1,0
SB_memorial_day_2026_2200,WL,22:03:00,22:03:00,0,2,0
SB_memorial_day_2026_2210,SC,22:10:00,22:10:00,0,1,0
SB_memorial_day_2026_2210,WL,22:13:00,22:13:00,0,2,0
SB_memorial_day_2026_2220,SC,22:20:00,22:20:00,0,1,0
SB_memorial_day_2026_2220,WL,22:23:00,22:23:00,0,2,0
SB_memorial_day_2026_2230,SC,22:30:00,22:30:00,0,1,0
SB_memorial_day_2026_2230,WL,22:33:00,22:33:00,0,2,0
SB_memorial_day_2026_2240,SC,22:40:00,22:40:00,0,1,0
SB_memorial_day_2026_2240,WL,22:43:00,22:43:00,0,2,0
SB_memorial_day_2026_2250,SC,22:50:00,22:50:00,0,1,0
SB_memorial_day_2026_2250,WL,22:53:00,22:53:00,0,2,0
SB_memorial_day_2026_2300,SC,23:00:00,23:00:00,0,1,0
SB_memorial_day_2026_2300,WL,23:03:00,23:03:00,0,2,0
SB_winter2025_Fri_0730,SC,07:30:00,07:30:00,0,1,0
SB_winter2025_Fri_0730,WL,07:33:00,07:33:00,0,2,0
SB_winter2025_Fri_0740,SC,07:40:00,07:40:00,0,1,0
SB_winter2025_Fri_0740,WL,07:43:00,07:43:00,0,2,0
SB_winter2025_Fri_0750,SC,07:50:00,07:50:00,0,1,0
SB_winter2025_Fri_0750,WL,07:53:00,07:53:00,0,2,0
SB_winter2025_Fri_0800,SC,08:00:00,08:00:00,0,1,0
SB_winter2025_Fri_0800,WL,08:03:00,08:03:00,0,2,0
SB_winter2025_Fri_0810,SC,08:10:00,08:10:00,0,1,0
SB_winter2025_Fri_0810,WL,08:13:00,08:13:00,0,2,0
SB_winter2025_Fri_0820,SC,08:20:00,08:20:00,0,1,0
SB_winter2025_Fri_0820,WL,08:23:00,08:23:00,0,2,0
SB_winter2025_Fri_0830,SC,08:30:00,08:30:00,0,1,0
SB_winter2025_Fri_0830,WL,08:33:00,08:33:00,0,2,0
SB_winter2025_Fri_0840,SC,08:40:00,08:40:00,0,1,0
SB_winter2025_Fri_0840,WL,08:43:00,08:43:00,0,2,0
SB_winter2025_Fri_0850,SC,08:50:00,08:50:00,0,1,0
SB_winter2025_Fri_0850,WL,08:53:00,08:53:00,0,2,0
SB_winter2025_Fri_0900,SC,09:00:00,09:00:00,0,1,0
SB_winter2025_Fri_0900,WL,09:03:00,09:03:00,0,2,0
SB_winter2025_Fri_0910,SC,09:10:00,09:10:00,0,1,0
SB_winter2025_Fri_0910,WL,09:13:00,09:13:00,0,2,0
SB_winter2025_Fri_0920,SC,09:20:00,09:20:00,0,1,0
SB_winter2025_Fri_0920,WL,09:23:00,09:23:00,0,2,0
SB_winter2025_Fri_0930,SC,09:30:00,09:30:00,0,1,0
SB_winter2025_Fri_0930,WL,09:33:00,09:33:00,0,2,0
SB_winter2025_Fri_0940,SC,09:40:00,09:40:00,0,1,0
SB_winter2025_Fri_0940,WL,09:43:00,09:43:00,0,2,0
SB_winter2025_Fri_0950,SC,09:50:00,09:50:00,0,1,0
SB_winter2025_Fri_0950,WL,09:53:00,09:53:00,0,2,0
SB_winter2025_Fri_1000,SC,10:00:00,10:00:00,0,1,0
SB_winter2025_Fri_1000,WL,10:03:00,10:03:00,0,2,0
SB_winter2025_Fri_1010,SC,10:10:00,10:10:00,0,1,0
SB_winter2025_Fri_1010,WL,10:13:00,10:13:00,0,2,0
SB_winter2025_Fri_1020,SC,10:20:00,10:20:00,0,1,0
SB_winter2025_Fri_1020,WL,10:23:00,10:23:00,0,2,0
SB_winter2025_Fri_1030,SC,10:30:00,10:30:00,0,1,0
SB_winter2025_Fri_1030,WL,10:33:00,10:33:00,0,2,0
SB_winter2025_Fri_1040,SC,10:40:00,10:40:00,0,1,0
SB_winter2025_Fri_1040,WL,10:43:00,10:43:00,0,2,0
SB_winter2025_Fri_1050,SC,10:50:00,10:50:00,0,1,0
SB_winter2025_Fri_1050,WL,10:53:00,10:53:00,0,2,0
SB_winter2025_Fri_1100,SC,11:00:00,11:00:00,0,1,0
SB_winter2025_Fri_1100,WL,11:03:00,11:03:00,0,2,0
SB_winter2025_Fri_1110,SC,11:10:00,11:10:00,0,1,0
SB_winter2025_Fri_1110,WL,11:13:00,11:13:00,0,2,0
SB_winter2025_Fri_1120,SC,11:20:00,11:20:00,0,1,0
SB_winter2025_Fri_1120,WL,11:23:00,11:23:00,0,2,0
SB_winter2025_Fri_1130,SC,11:30:00,11:30:00,0,1,0
SB_winter2025_Fri_1130,WL,11:33:00,11:33:00,0,2,0
SB_winter2025_Fri_1140,SC,11:40:00,11:40:00,0,1,0
SB_winter2025_Fri_1140,WL,11:43:00,11:43:00,0,2,0
SB_winter2025_Fri_1150,SC,11:50:00,11:50:00,0,1,0
SB_winter2025_Fri_1150,WL,11:53:00,11:53:00,0,2,0
SB_winter2025_Fri_1200,SC,12:00:00,12:00:00,0,1,0
SB_winter2025_Fri_1200,WL,12:03:00,12:03:00,0,2,0
SB_winter2025_Fri_1210,SC,12:10:00,12:10:00,0,1,0
SB_winter2025_Fri_1210,WL,12:13:00,12:13:00,0,2,0
SB_winter2025_Fri_1220,SC,12:20:00,12:20:00,0,1,0
SB_winter2025_Fri_1220,WL,12:23:00,12:23:00,0,2,0
SB_winter2025_Fri_1230,SC,12:30:00,12:30:00,0,1,0
SB_winter2025_Fri_1230,WL,12:33:00,12:33:00,0,2,0
SB_winter2025_Fri_1240,SC,12:40:00,12:40:00,0,1,0
SB_winter2025_Fri_1240,WL,12:43:00,12:43:00,0,2,0
SB_winter2025_Fri_1250,SC,12:50:00,12:50:00,0,1,0
SB_winter2025_Fri_1250,WL,12:53:00,12:53:00,0,2,0
SB_winter2025_Fri_1300,SC,13:00:00,13:00:00,0,1,0
SB_winter2025_Fri_1300,WL,13:03:00,13:03:00,0,2,0
SB_winter2025_Fri_1310,SC,13:10:00,13:10:00,0,1,0
SB_winter2025_Fri_1310,WL,13:13:00,13:13:00,0,2,0
SB_winter2025_Fri_1320,SC,13:20:00,13:20:00,0,1,0
SB_winter2025_Fri_1320,WL,13:23:00,13:23:00,0,2,0
SB_winter2025_Fri_1330,SC,13:30:00,13:30:00,0,1,0
SB_winter2025_Fri_1330,WL,13:33:00,13:33:00,0,2,0
SB_winter2025_Fri_1340,SC,13:40:00,13:40:00,0,1,0
SB_winter2025_Fri_1340,WL,13:43:00,13:43:00,0,2,0
SB_winter2025_Fri_1350,SC,13:50:00,13:50:00,0,1,0
SB_winter2025_Fri_1350,WL,13:53:00,13:53:00,0,2,0
SB_winter2025_Fri_1400,SC,14:00:00,14:00:00,0,1,0
SB_winter2025_Fri_1400,WL,14:03:00,14:03:00,0,2,0
SB_winter2025_Fri_1410,SC,14:10:00,14:10:00,0,1,0
SB_winter2025_Fri_1410,WL,14:13:00,14:13:00,0,2,0
SB_winter2025_Fri_1420,SC,14:20:00,14:20:00,0,1,0
SB_winter2025_Fri_1420,WL,14:23:00,14:23:00,0,2,0
SB_winter2025_Fri_1430,SC,14:30:00,14:30:00,0,1,0
SB_winter2025_Fri_1430,WL,14:33:00,14:33:00,0,2,0
SB_winter2025_Fri_1440,SC,14:40:00,14:40:00,0,1,0
SB_winter2025_Fri_1440,WL,14:43:00,14:43:00,0,2,0
SB_winter2025_Fri_1450,SC,14:50:00,14:50:00,0,1,0
SB_winter2025_Fri_1450,WL,14:53:00,14:53:00,0,2,0
SB_winter2025_Fri_1500,SC,15:00:00,15:00:00,0,1,0
SB_winter2025_Fri_1500,WL,15:03:00,15:03:00,0,2,0
SB_winter2025_Fri_1510,SC,15:10:00,15:10:00,0,1,0
SB_winter2025_Fri_1510,WL,15:13:00,15:13:00,0,2,0
SB_winter2025_Fri_1520,SC,15:20:00,15:20:00,0,1,0
SB_winter2025_Fri_1520,WL,15:23:00,15:23:00,0,2,0
SB_winter2025_Fri_1530,SC,15:30:00,15:30:00,0,1,0
SB_winter2025_Fri_1530,WL,15:33:00,15:33:00,0,2,0
SB_winter2025_Fri_1540,SC,15:40:00,15:40:00,0,1,0
SB_winter2025_Fri_1540,WL,15:43:00,15:43:00,0,2,0
SB_winter2025_Fri_1550,SC,15:50:00,15:50:00,0,1,0
SB_winter2025_Fri_1550,WL,15:53:00,15:53:00,0,2,0
SB_winter2025_Fri_1600,SC,16:00:00,16:00:00,0,1,0
SB_winter2025_Fri_1600,WL,16:03:00,16:03:00,0,2,0
SB_winter2025_Fri_1610,SC,16:10:00,16:10:00,0,1,0
SB_winter2025_Fri_1610,WL,16:13:00,16:13:00,0,2,0
SB_winter2025_Fri_1620,SC,16:20:00,16:20:00,0,1,0
SB_winter2025_Fri_1620,WL,16:23:00,16:23:00,0,2,0
SB_winter2025_Fri_1630,SC,16:30:00,16:30:00,0,1,0
SB_winter2025_Fri_1630,WL,16:33:00,16:33:00,0,2,0
SB_winter2025_Fri_1640,SC,16:40:00,16:40:00,0,1,0
SB_winter2025_Fri_1640,WL,16:43:00,16:43:00,0,2,0
SB_winter2025_Fri_1650,SC,16:50:00,16:50:00,0,1,0
SB_winter2025_Fri_1650,WL,16:53:00,16:53:00,0,2,0
SB_winter2025_Fri_1700,SC,17:00:00,17:00:00,0,1,0
SB_winter2025_Fri_1700,WL,17:03:00,17:03:00,0,2,0
SB_winter2025_Fri_1710,SC,17:10:00,17:10:00,0,1,0
SB_winter2025_Fri_1710,WL,17:13:00,17:13:00,0,2,0
SB_winter2025_Fri_1720,SC,17:20:00,17:20:00,0,1,0
SB_winter2025_Fri_1720,WL,17:23:00,17:23:00,0,2,0
SB_winter2025_Fri_1730,SC,17:30:00,17:30:00,0,1,0
SB_winter2025_Fri_1730,WL,17:33:00,17:33:00,0,2,0
SB_winter2025_Fri_1740,SC,17:40:00,17:40:00,0,1,0
SB_winter2025_Fri_1740,WL,17:43:00,17:43:00,0,2,0
SB_winter2025_Fri_1750,SC,17:50:00,17:50:00,0,1,0
SB_winter2025_Fri_1750,WL,17:53:00,17:53:00,0,2,0
SB_winter2025_Fri_1800,SC,18:00:00,18:00:00,0,1,0
SB_winter2025_Fri_1800,WL,18:03:00,18:03:00,0,2,0
SB_winter2025_Fri_1810,SC,18:10:00,18:10:00,0,1,0
SB_winter2025_Fri_1810,WL,18:13:00,18:13:00,0,2,0
SB_winter2025_Fri_1820,SC,18:20:00,18:20:00,0,1,0
SB_winter2025_Fri_1820,WL,18:23:00,18:23:00,0,2,0
SB_winter2025_Fri_1830,SC,18:30:00,18:30:00,0,1,0
SB_winter2025_Fri_1830,WL,18:33:00,18:33:00,0,2,0
SB_winter2025_Fri_1840,SC,18:40:00,18:40:00,0,1,0
SB_winter2025_Fri_1840,WL,18:43:00,18:43:00,0,2,0
SB_winter2025_Fri_1850,SC,18:50:00,18:50:00,0,1,0
SB_winter2025_Fri_1850,WL,18:53:00,18:53:00,0,2,0
SB_winter2025_Fri_1900,SC,19:00:00,19:00:00,0,1,0
SB_winter2025_Fri_1900,WL,19:03:00,19:03:00,0,2,0
SB_winter2025_Fri_1910,SC,19:10:00,19:10:00,0,1,0
SB_winter2025_Fri_1910,WL,19:13:00,19:13:00,0,2,0
SB_winter2025_Fri_1920,SC,19:20:00,19:20:00,0,1,0
SB_winter2025_Fri_1920,WL,19:23:00,19:23:00,0,2,0
SB_winter2025_Fri_1930,SC,19:30:00,19:30:00,0,1,0
SB_winter2025_Fri_1930,WL,19:33:00,19:33:00,0,2,0
SB_winter2025_Fri_1940,SC,19:40:00,19:40:00,0,1,0
SB_winter2025_Fri_1940,WL,19:43:00,19:43:00,0,2,0
SB_winter2025_Fri_1950,SC,19:50:00,19:50:00,0,1,0
SB_winter2025_Fri_1950,WL,19:53:00,19:53:00,0,2,0
SB_winter2025_Fri_2000,SC,20:00:00,20:00:00,0,1,0
SB_winter2025_Fri_2000,WL,20:03:00,20:03:00,0,2,0
SB_winter2025_Fri_2010,SC,20:10:00,20:10:00,0,1,0
SB_winter2025_Fri_2010,WL,20:13:00,20:13:00,0,2,0
SB_winter2025_Fri_2020,SC,20:20:00,20:20:00,0,1,0
SB_winter2025_Fri_2020,WL,20:23:00,20:23:00,0,2,0
SB_winter2025_Fri_2030,SC,20:30:00,20:30:00,0,1,0
SB_winter2025_Fri_2030,WL,20:33:00,20:33:00,0,2,0
SB_winter2025_Fri_2040,SC,20:40:00,20:40:00,0,1,0
SB_winter2025_Fri_2040,WL,20:43:00,20:43:00,0,2,0
SB_winter2025_Fri_2050,SC,20:50:00,20:50:00,0,1,0
SB_winter2025_Fri_2050,WL,20:53:00,20:53:00,0,2,0
SB_winter2025_Fri_2100,SC,21:00:00,21:00:00,0,1,0
SB_winter2025_Fri_2100,WL,21:03:00,21:03:00,0,2,0
SB_winter2025_Fri_2110,SC,21:10:00,21:10:00,0,1,0
SB_winter2025_Fri_2110,WL,21:13:00,21:13:00,0,2,0
SB_winter2025_Fri_2120,SC,21:20:00,21:20:00,0,1,0
SB_winter2025_Fri_2120,WL,21:23:00,21:23:00,0,2,0
SB_winter2025_Fri_2130,SC,21:30:00,21:30:00,0,1,0
SB_winter2025_Fri_2130,WL,21:33:00,21:33:00,0,2,0
SB_winter2025_Fri_2140,SC,21:40:00,21:40:00,0,1,0
SB_winter2025_Fri_2140,WL,21:43:00,21:43:00,0,2,0
SB_winter2025_Fri_2150,SC,21:50:00,21:50:00,0,1,0
SB_winter2025_Fri_2150,WL,21:53:00,21:53:00,0,2,0
SB_winter2025_Fri_2200,SC,22:00:00,22:00:00,0,1,0
SB_winter2025_Fri_2200,WL,22:03:00,22:03:00,0,2,0
SB_winter2025_Fri_2210,SC,22:10:00,22:10:00,0,1,0
SB_winter2025_Fri_2210,WL,22:13:00,22:13:00,0,2,0
SB_winter2025_Fri_2220,SC,22:20:00,22:20:00,0,1,0
SB_winter2025_Fri_2220,WL,22:23:00,22:23:00,0,2,0
SB_winter2025_Fri_2230,SC,22:30:00,22:30:00,0,1,0
SB_winter2025_Fri_2230,WL,22:33:00,22:33:00,0,2,0
SB_winter2025_Fri_2240,SC,22:40:00,22:40:00,0,1,0
SB_winter2025_Fri_2240,WL,22:43:00,22:43:00,0,2,0
SB_winter2025_Fri_2250,SC,22:50:00,22:50:00,0,1,0
SB_winter2025_Fri_2250,WL,22:53:00,22:53:00,0,2,0
SB_winter2025_Fri_2300,SC,23:00:00,23:00:00,0,1,0
SB_winter2025_Fri_2300,WL,23:03:00,23:03:00,0,2,0
SB_winter2025_MonThu_0730,SC,07:30:00,07:30:00,0,1,0
SB_winter2025_MonThu_0730,WL,07:33:00,07:33:00,0,2,0
SB_winter2025_MonThu_0740,SC,07:40:00,07:40:00,0,1,0
SB_winter2025_MonThu_0740,WL,07:43:00,07:43:00,0,2,0
SB_winter2025_MonThu_0750,SC,07:50:00,07:50:00,0,1,0
SB_winter2025_MonThu_0750,WL,07:53:00,07:53:00,0,2,0
SB_winter2025_MonThu_0800,SC,08:00:00,08:00:00,0,1,0
SB_winter2025_MonThu_0800,WL,08:03:00,08:03:00,0,2,0
SB_winter2025_MonThu_0810,SC,08:10:00,08:10:00,0,1,0
SB_winter2025_MonThu_0810,WL,08:13:00,08:13:00,0,2,0
SB_winter2025_MonThu_0820,SC,08:20:00,08:20:00,0,1,0
SB_winter2025_MonThu_0820,WL,08:23:00,08:23:00,0,2,0
SB_winter2025_MonThu_0830,SC,08:30:00,08:30:00,0,1,0
SB_winter2025_MonThu_0830,WL,08:33:00,08:33:00,0,2,0
SB_winter2025_MonThu_0840,SC,08:40:00,08:40:00,0,1,0
SB_winter2025_MonThu_0840,WL,08:43:00,08:43:00,0,2,0
SB_winter2025_MonThu_0850,SC,08:50:00,08:50:00,0,1,0
SB_winter2025_MonThu_0850,WL,08:53:00,08:53:00,0,2,0
SB_winter2025_MonThu_0900,SC,09:00:00,09:00:00,0,1,0
SB_winter2025_MonThu_0900,WL,09:03:00,09:03:00,0,2,0
SB_winter2025_MonThu_0910,SC,09:10:00,09:10:00,0,1,0
SB_winter2025_MonThu_0910,WL,09:13:00,09:13:00,0,2,0
SB_winter2025_MonThu_0920,SC,09:20:00,09:20:00,0,1,0
SB_winter2025_MonThu_0920,WL,09:23:00,09:23:00,0,2,0
SB_winter2025_MonThu_0930,SC,09:30:00,09:30:00,0,1,0
SB_winter2025_MonThu_0930,WL,09:33:00,09:33:00,0,2,0
SB_winter2025_MonThu_0940,SC,09:40:00,09:40:00,0,1,0
SB_winter2025_MonThu_0940,WL,09:43:00,09:43:00,0,2,0
SB_winter2025_MonThu_0950,SC,09:50:00,09:50:00,0,1,0
SB_winter2025_MonThu_0950,WL,09:53:00,09:53:00,0,2,0
SB_winter2025_MonThu_1000,SC,10:00:00,10:00:00,0,1,0
SB_winter2025_MonThu_1000,WL,10:03:00,10:03:00,0,2,0
SB_winter2025_MonThu_1010,SC,10:10:00,10:10:00,0,1,0
SB_winter2025_MonThu_1010,WL,10:13:00,10:13:00,0,2,0
SB_winter2025_MonThu_1020,SC,10:20:00,10:20:00,0,1,0
SB_winter2025_MonThu_1020,WL,10:23:00,10:23:00,0,2,0
SB_winter2025_MonThu_1030,SC,10:30:00,10:30:00,0,1,0
SB_winter2025_MonThu_1030,WL,10:33:00,10:33:00,0,2,0
SB_winter2025_MonThu_1040,SC,10:40:00,10:40:00,0,1,0
SB_winter2025_MonThu_1040,WL,10:43:00,10:43:00,0,2,0
SB_winter2025_MonThu_1050,SC,10:50:00,10:50:00,0,1,0
SB_winter2025_MonThu_1050,WL,10:53:00,10:53:00,0,2,0
SB_winter2025_MonThu_1100,SC,11:00:00,11:00:00,0,1,0
SB_winter2025_MonThu_1100,WL,11:03:00,11:03:00,0,2,0
SB_winter2025_MonThu_1110,SC,11:10:00,11:10:00,0,1,0
SB_winter2025_MonThu_1110,WL,11:13:00,11:13:00,0,2,0
SB_winter2025_MonThu_1120,SC,11:20:00,11:20:00,0,1,0
SB_winter2025_MonThu_1120,WL,11:23:00,11:23:00,0,2,0
SB_winter2025_MonThu_1130,SC,11:30:00,11:30:00,0,1,0
SB_winter2025_MonThu_1130,WL,11:33:00,11:33:00,0,2,0
SB_winter2025_MonThu_1140,SC,11:40:00,11:40:00,0,1,0
SB_winter2025_MonThu_1140,WL,11:43:00,11:43:00,0,2,0
SB_winter2025_MonThu_1150,SC,11:50:00,11:50:00,0,1,0
SB_winter2025_MonThu_1150,WL,11:53:00,11:53:00,0,2,0
SB_winter2025_MonThu_1200,SC,12:00:00,12:00:00,0,1,0
SB_winter2025_MonThu_1200,WL,12:03:00,12:03:00,0,2,0
SB_winter2025_MonThu_1210,SC,12:10:00,12:10:00,0,1,0
SB_winter2025_MonThu_1210,WL,12:13:00,12:13:00,0,2,0
SB_winter2025_MonThu_1220,SC,12:20:00,12:20:00,0,1,0
SB_winter2025_MonThu_1220,WL,12:23:00,12:23:00,0,2,0
SB_winter2025_MonThu_1230,SC,12:30:00,12:30:00,0,1,0
SB_winter2025_MonThu_1230,WL,12:33:00,12:33:00,0,2,0
SB_winter2025_MonThu_1240,SC,12:40:00,12:40:00,0,1,0
SB_winter2025_MonThu_1240,WL,12:43:00,12:43:00,0,2,0
SB_winter2025_MonThu_1250,SC,12:50:00,12:50:00,0,1,0
SB_winter2025_MonThu_1250,WL,12:53:00,12:53:00,0,2,0
SB_winter2025_MonThu_1300,SC,13:00:00,13:00:00,0,1,0
SB_winter2025_MonThu_1300,WL,13:03:00,13:03:00,0,2,0
SB_winter2025_MonThu_1310,SC,13:10:00,13:10:00,0,1,0
SB_winter2025_MonThu_1310,WL,13:13:00,13:13:00,0,2,0
SB_winter2025_MonThu_1320,SC,13:20:00,13:20:00,0,1,0
SB_winter2025_MonThu_1320,WL,13:23:00,13:23:00,0,2,0
SB_winter2025_MonThu_1330,SC,13:30:00,13:30:00,0,1,0
SB_winter2025_MonThu_1330,WL,13:33:00,13:33:00,0,2,0
SB_winter2025_MonThu_1340,SC,13:40:00,13:40:00,0,1,0
SB_winter2025_MonThu_1340,WL,13:43:00,13:43:00,0,2,0
SB_winter2025_MonThu_1350,SC,13:50:00,13:50:00,0,1,0
SB_winter2025_MonThu_1350,WL,13:53:00,13:53:00,0,2,0
SB_winter2025_MonThu_1400,SC,14:00:00,14:00:00,0,1,0
SB_winter2025_MonThu_1400,WL,14:03:00,14:03:00,0,2,0
SB_winter2025_MonThu_1410,SC,14:10:00,14:10:00,0,1,0
SB_winter2025_MonThu_1410,WL,14:13:00,14:13:00,0,2,0
SB_winter2025_MonThu_1420,SC,14:20:00,14:20:00,0,1,0
SB_winter2025_MonThu_1420,WL,14:23:00,14:23:00,0,2,0
SB_winter2025_MonThu_1430,SC,14:30:00,14:30:00,0,1,0
SB_winter2025_MonThu_1430,WL,14:33:00,14:33:00,0,2,0
SB_winter2025_MonThu_1440,SC,14:40:00,14:40:00,0,1,0
SB_winter2025_MonThu_1440,WL,14:43:00,14:43:00,0,2,0
SB_winter2025_MonThu_1450,SC,14:50:00,14:50:00,0,1,0
SB_winter2025_MonThu_1450,WL,14:53:00,14:53:00,0,2,0
SB_winter2025_MonThu_1500,SC,15:00:00,15:00:00,0,1,0
SB_winter2025_MonThu_1500,WL,15:03:00,15:03:00,0,2,0
SB_winter2025_MonThu_1510,SC,15:10:00,15:10:00,0,1,0
SB_winter2025_MonThu_1510,WL,15:13:00,15:13:00,0,2,0
SB_winter2025_MonThu_1520,SC,15:20:00,15:20:00,0,1,0
SB_winter2025_MonThu_1520,WL,15:23:00,15:23:00,0,2,0
SB_winter2025_MonThu_1530,SC,15:30:00,15:30:00,0,1,0
SB_winter2025_MonThu_1530,WL,15:33:00,15:33:00,0,2,0
SB_winter2025_MonThu_1540,SC,15:40:00,15:40:00,0,1,0
SB_winter2025_MonThu_1540,WL,15:43:00,15:43:00,0,2,0
SB_winter2025_MonThu_1550,SC,15:50:00,15:50:00,0,1,0
SB_winter2025_MonThu_1550,WL,15:53:00,15:53:00,0,2,0
SB_winter2025_MonThu_1600,SC,16:00:00,16:00:00,0,1,0
SB_winter2025_MonThu_1600,WL,16:03:00,16:03:00,0,2,0
SB_winter2025_MonThu_1610,SC,16:10:00,16:10:00,0,1,0
SB_winter2025_MonThu_1610,WL,16:13:00,16:13:00,0,2,0
SB_winter2025_MonThu_1620,SC,16:20:00,16:20:00,0,1,0
SB_winter2025_MonThu_1620,WL,16:23:00,16:23:00,0,2,0
SB_winter2025_MonThu_1630,SC,16:30:00,16:30:00,0,1,0
SB_winter2025_MonThu_1630,WL,16:33:00,16:33:00,0,2,0
SB_winter2025_MonThu_1640,SC,16:40:00,16:40:00,0,1,0
SB_winter2025_MonThu_1640,WL,16:43:00,16:43:00,0,2,0
SB_winter2025_MonThu_1650,SC,16:50:00,16:50:00,0,1,0
SB_winter2025_MonThu_1650,WL,16:53:00,16:53:00,0,2,0
SB_winter2025_MonThu_1700,SC,17:00:00,17:00:00,0,1,0
SB_winter2025_MonThu_1700,WL,17:03:00,17:03:00,0,2,0
SB_winter2025_MonThu_1710,SC,17:10:00,17:10:00,0,1,0
SB_winter2025_MonThu_1710,WL,17:13:00,17:13:00,0,2,0
SB_winter2025_MonThu_1720,SC,17:20:00,17:20:00,0,1,0
SB_winter2025_MonThu_1720,WL,17:23:00,17:23:00,0,2,0
SB_winter2025_MonThu_1730,SC,17:30:00,17:30:00,0,1,0
SB_winter2025_MonThu_1730,WL,17:33:00,17:33:00,0,2,0
SB_winter2025_MonThu_1740,SC,17:40:00,17:40:00,0,1,0
SB_winter2025_MonThu_1740,WL,17:43:00,17:43:00,0,2,0
SB_winter2025_MonThu_1750,SC,17:50:00,17:50:00,0,1,0
SB_winter2025_MonThu_1750,WL,17:53:00,17:53:00,0,2,0
SB_winter2025_MonThu_1800,SC,18:00:00,18:00:00,0,1,0
SB_winter2025_MonThu_1800,WL,18:03:00,18:03:00,0,2,0
SB_winter2025_MonThu_1810,SC,18:10:00,18:10:00,0,1,0
SB_winter2025_MonThu_1810,WL,18:13:00,18:13:00,0,2,0
SB_winter2025_MonThu_1820,SC,18:20:00,18:20:00,0,1,0
SB_winter2025_MonThu_1820,WL,18:23:00,18:23:00,0,2,0
SB_winter2025_MonThu_1830,SC,18:30:00,18:30:00,0,1,0
SB_winter2025_MonThu_1830,WL,18:33:00,18:33:00,0,2,0
SB_winter2025_MonThu_1840,SC,18:40:00,18:40:00,0,1,0
SB_winter2025_MonThu_1840,WL,18:43:00,18:43:00,0,2,0
SB_winter2025_MonThu_1850,SC,18:50:00,18:50:00,0,1,0
SB_winter2025_MonThu_1850,WL,18:53:00,18:53:00,0,2,0
SB_winter2025_MonThu_1900,SC,19:00:00,19:00:00,0,1,0
SB_winter2025_MonThu_1900,WL,19:03:00,19:03:00,0,2,0
SB_winter2025_MonThu_1910,SC,19:10:00,19:10:00,0,1,0
SB_winter2025_MonThu_1910,WL,19:13:00,19:13:00,0,2,0
SB_winter2025_MonThu_1920,SC,19:20:00,19:20:00,0,1,0
SB_winter2025_MonThu_1920,WL,19:23:00,19:23:00,0,2,0
SB_winter2025_MonThu_1930,SC,19:30:00,19:30:00,0,1,0
SB_winter2025_MonThu_1930,WL,19:33:00,19:33:00,0,2,0
SB_winter2025_MonThu_1940,SC,19:40:00,19:40:00,0,1,0
SB_winter2025_MonThu_1940,WL,19:43:00,19:43:00,0,2,0
SB_winter2025_MonThu_1950,SC,19:50:00,19:50:00,0,1,0
SB_winter2025_MonThu_1950,WL,19:53:00,19:53:00,0,2,0
SB_winter2025_MonThu_2000,SC,20:00:00,20:00:00,0,1,0
SB_winter2025_MonThu_2000,WL,20:03:00,20:03:00,0,2,0
SB_winter2025_MonThu_2010,SC,20:10:00,20:10:00,0,1,0
SB_winter2025_MonThu_2010,WL,20:13:00,20:13:00,0,2,0
