route_id,trip_id,service_id,trip_short_name,trip_headsign,direction_id,block_id,shape_id,wheelchair_accessible,drt_advance_book_min,bikes_allowed,peak_offpeak,boarding_type
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3462,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-48,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3463,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-31,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3464,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-32,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3465,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-33,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3466,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-34,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3467,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-35,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3468,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-36,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3469,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-37,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3470,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-54,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3471,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-38,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3472,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-39,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3473,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-40,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3474,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-41,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3475,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-55,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3476,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-42,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3477,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-43,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3478,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-44,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3479,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-45,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3480,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-56,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3481,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-46,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3482,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-47,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3483,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-48,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3484,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-31,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3485,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-57,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3486,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-32,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3487,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-33,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3488,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-34,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3489,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-35,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3490,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-36,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3491,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-37,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3492,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-54,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3493,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-38,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3494,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-39,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3495,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-40,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3496,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-41,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3497,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-55,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3498,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-42,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3499,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-43,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3500,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-45,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3501,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-56,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3502,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-46,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3503,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-47,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3504,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-31,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3505,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-57,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3506,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-32,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3507,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-33,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3508,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-35,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3509,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-36,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3510,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-37,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3511,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-38,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3512,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-39,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3513,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-41,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3514,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-55,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3515,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-42,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3516,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Lynnwood City Center,1,600-45,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3517,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Northgate,1,600-56,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3518,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Northgate,1,600-46,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3519,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Northgate,1,600-47,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3520,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Northgate,1,600-57,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3521,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Northgate,1,600-33,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3522,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Northgate,1,600-35,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3523,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Northgate,1,600-37,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3524,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Northgate,1,600-38,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3525,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Northgate,1,600-39,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_3526,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Northgate,1,600-55,C09:N23,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_4007,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Int'l Dist/Chinatown,0,600-46,N23:C09,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_4010,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Int'l Dist/Chinatown,0,600-47,N23:C09,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_4012,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Int'l Dist/Chinatown,0,600-48,N23:C09,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_4014,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Int'l Dist/Chinatown,0,600-31,N23:C09,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_4016,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Int'l Dist/Chinatown,0,600-32,N23:C09,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_4018,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Int'l Dist/Chinatown,0,600-51,N23:C09,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_4020,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Int'l Dist/Chinatown,0,600-33,N23:C09,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_4021,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Int'l Dist/Chinatown,0,600-34,N23:C09,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_4023,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Int'l Dist/Chinatown,0,600-35,N23:C09,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_4024,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Int'l Dist/Chinatown,0,600-36,N23:C09,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_4025,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Int'l Dist/Chinatown,0,600-50,N23:C09,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_4026,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Int'l Dist/Chinatown,0,600-37,N23:C09,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_4027,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Int'l Dist/Chinatown,0,600-38,N23:C09,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_4028,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Int'l Dist/Chinatown,0,600-39,N23:C09,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_4029,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Int'l Dist/Chinatown,0,600-40,N23:C09,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_4030,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Int'l Dist/Chinatown,0,600-41,N23:C09,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_4031,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Int'l Dist/Chinatown,0,600-42,N23:C09,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_4032,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Int'l Dist/Chinatown,0,600-52,N23:C09,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_4033,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Int'l Dist/Chinatown,0,600-43,N23:C09,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_4034,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Int'l Dist/Chinatown,0,600-44,N23:C09,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_4035,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Int'l Dist/Chinatown,0,600-45,N23:C09,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_4036,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Int'l Dist/Chinatown,0,600-46,N23:C09,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_4037,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Int'l Dist/Chinatown,0,600-53,N23:C09,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_4038,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Int'l Dist/Chinatown,0,600-47,N23:C09,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_4039,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Int'l Dist/Chinatown,0,600-48,N23:C09,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_4040,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Int'l Dist/Chinatown,0,600-31,N23:C09,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_4041,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Int'l Dist/Chinatown,0,600-32,N23:C09,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_4042,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Int'l Dist/Chinatown,0,600-51,N23:C09,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_4043,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Int'l Dist/Chinatown,0,600-33,N23:C09,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_4044,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Int'l Dist/Chinatown,0,600-34,N23:C09,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_4045,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Int'l Dist/Chinatown,0,600-35,N23:C09,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_4046,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Int'l Dist/Chinatown,0,600-36,N23:C09,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_4047,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Int'l Dist/Chinatown,0,600-50,N23:C09,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_4048,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Int'l Dist/Chinatown,0,600-37,N23:C09,1,0.0,1,0,0
2LINE,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday_2LINE_4049,LLR_2026-03-09_02-19-2026_Link_Pinehurst-NB_CLCSimSvc_Weekday,,Int'l Dist/Chinatown,0,600-38,N23:C09,1,0.0,1,0,0
